id,prediccion
9738,104884535.81397545
6779,598157511.4065343
25285,147519832.76565176
18356,20335127.28361572
27685,783792721.4240072
4111,543139261.5229763
12523,419464642.79491955
15280,38439883.27311796
8981,27958771.830149956
27063,614218768.9337949
12149,443167693.4592236
1596,514897011.31059456
13836,133769731.88263026
27177,274024.4655137688
7917,47646140.40034877
25845,19538654.4274853
26292,28138736.952095024
6139,55285343.49800826
20199,697600790.2385595
26865,48536627.936698064
25922,252349059.48662844
20192,30541291.710632812
24832,79442529.01308426
11058,50534228.88842064
29065,754370066.1413187
7669,54123780.68026265
14174,693301579.4838802
483,425650492.01622653
773,17711331.890599508
11022,79772004.46736261
22977,5787109.2831281
29110,29766800.357946053
25787,27313749.769455258
7840,4128205.3170180507
7603,49908574.76693217
27206,203163263.74646962
17685,134455056.48531982
29129,38793578.04233309
17739,229847852.49162507
13837,59755040.70445868
5099,32971893.611131113
26914,441761067.1475147
2233,782715945.6541733
24573,63687616.97526518
17193,585015286.4962568
18884,70892388.90547208
26894,100752247.72001491
29210,51671680.300645486
2785,608485727.9985653
19372,73544082.81316872
8770,348185825.86243534
3582,35114770.32290286
23860,28698259.210732132
7975,33969067.68624804
21841,29527552.07664726
2320,11067947.898845455
21374,132705681.50714046
6746,21480211.4341497
20510,139506774.0495524
1808,18299480.501730658
9737,38404302.00221284
12333,14287359.574407876
21386,397656426.62859565
7823,49263274.49111822
17677,44723985.774037845
9759,127956071.38142382
8152,130306731.78923379
26652,47603850.99442304
11429,153148230.0539138
21837,68082678.4637578
18290,353347967.24516124
27948,30287004.856048524
19971,465280126.71529686
23317,37045248.36733999
3400,42793267.76441166
27824,16679525.996233264
3920,565083404.9889183
26774,45696907.009347625
20153,11287658.339790193
12028,18836006.07218025
25175,23676067.783391695
3215,22156101.066077836
15625,116833916.77888909
24370,65065822.72654695
16823,78123965.7459593
11569,38200755.00672918
25294,612721136.1488193
28675,102533244.61821625
8136,23153166.007643685
11870,33323450.24857138
18392,39812761.90472457
24970,113272047.03480954
3182,227859922.51349697
3758,35098419.677407086
28378,193849457.78950846
22899,126396999.27364391
17243,58332231.781213224
8214,14504059.860749153
9070,175889214.54406315
13817,81759006.05151854
9155,44804935.23590178
13372,11063366.75965978
16444,94683016.21206771
3617,26009674.640624303
18912,504824833.3048338
3542,148909179.71009853
10440,375678927.4597246
11536,81189406.87693672
1744,577364612.9780545
13489,4910898.261693974
10150,35779162.94457955
4951,28003695.512786392
9536,16899743.151430286
1676,391498626.2354752
14106,135489576.32359746
120,16070657.95232368
24919,471797231.4960436
25636,14238182.874551773
5048,723170728.0086418
4120,386305048.11172545
16861,44574895.37814157
23439,56529585.39651414
3987,11157794.257978607
22812,744828813.9048105
25772,627046130.9536972
13685,18697686.031296104
10484,32412246.044264153
15828,51675967.41462889
5383,218578420.60789865
8673,13823244.349880803
20680,6079764.120246718
22933,362535300.432971
8049,35845006.868240125
3143,35256531.71332108
13951,17470068.736054152
27964,44062934.4856889
521,18674135.905528866
386,97149916.78242698
12112,125882113.16849232
28357,750545745.1031628
27607,703546782.5051664
28371,11737468.619125057
7543,37675889.33581679
18579,515485726.38808674
12429,287942369.10691065
20223,99565940.76713184
2450,718456019.9698131
27984,52953087.4536497
7105,717320235.3260283
25438,14080389.015013209
439,643609723.4410334
27132,11231636.033861533
5930,775598561.3751688
169,143773837.03538695
26981,48993266.46957652
6356,86759674.06051338
3979,109581011.19029991
24610,30971126.626186885
21233,22003640.669272855
26761,16444868.155820886
3610,57965246.414108284
9354,62736791.48623467
9125,46290857.70848965
4697,369326443.1147576
24900,36051506.65225001
28184,40490640.32978663
24685,59883958.768789515
682,448525712.355999
12640,228406606.892267
28877,588470364.4426624
6015,29326488.014538992
8576,184445796.7353008
27195,65604090.53662811
2136,120779622.83474581
13367,80731797.521772
7306,73404619.86608638
16412,706543586.5464896
29098,65558841.08655368
17560,8799587.94746371
15268,278851364.91271
460,15847512.401525225
25569,95608283.46424805
6170,55875364.58779305
15742,26375283.852954008
4372,42253724.43275323
28057,24781558.858317256
8338,656604603.1932217
24438,20431399.082607474
12036,88217700.18280317
21898,32298839.115813676
13727,39715175.20475351
29836,760170367.9813461
14045,251336845.4001219
1202,125553357.8718496
21383,109168684.49409872
22407,124393555.31753407
13167,59765018.694367185
24664,118351773.37138483
13726,395712690.3534069
2663,220174467.05248365
18948,588600220.1051698
10283,11480086.22090138
1979,91993585.582785
7242,41884803.37040986
12668,525254063.284573
20801,1228117.7362547007
20676,112304228.91208847
7303,17299919.38772487
17164,108856727.46063778
28589,50673502.08129931
8558,21377879.425609227
7892,30438814.195642035
11867,47535921.6772102
19245,19159702.910968788
1941,65400169.18494955
28181,221187895.12185025
2529,115194903.9785928
2421,482199286.108212
8375,27370288.40276875
16016,113714790.36031754
4107,24387708.28835898
13782,87668337.3330812
10646,421433065.7268977
29368,117636313.61454523
12228,54754370.9316112
13759,45875801.56716968
5394,132107449.3436633
4195,36112182.716374226
1076,39269852.97393965
22320,14612918.360605009
17671,715979415.0348189
7556,50218027.38053724
17839,58307286.30303209
1398,507922640.30867803
29245,100095521.22002663
19350,8238224.537508519
17711,105814206.55737132
28480,48888504.90754483
23179,46522462.72146975
14496,210889929.42154923
10964,64402585.83949794
837,107623534.01579525
11057,438035920.3969921
24144,25286134.439859096
14294,366671459.9857668
17084,52651480.770380266
27977,22243574.348926436
2021,93414311.27388547
22118,31418954.302773632
18901,39570096.00404594
14396,128706152.60047089
24380,93437545.78734396
6919,54368644.864370525
23983,349470219.05011237
9535,53818375.8519701
15984,72003664.00774993
16829,26266555.007844597
27394,655810233.9544623
20651,59152642.199044265
26561,50818571.63952491
21705,37286123.12575961
134,47221051.78306225
1335,302607589.64413214
24056,46934347.613185756
6780,86864705.84390542
8,89657791.08184914
4706,12964758.382208133
6673,62805022.48578858
26462,97970294.36250924
18507,32680104.344102357
24562,207691001.96289995
10546,25412897.443273965
22536,594258149.0553951
29611,50208217.08908661
20227,52953625.71641977
4716,731462348.9880366
9427,116348044.44530353
5182,57479069.2627352
21615,566699638.3759804
23423,143501835.40979868
12525,120795234.84549914
12695,617402187.5463433
18113,18061371.38491254
4086,18720362.436539866
24041,17936723.418175127
25911,10527036.762050487
4294,29710898.533743344
25556,31878132.95716162
27184,78121520.8119412
4224,27351317.784775995
16742,307450024.1788741
23981,21189736.30665088
13463,390232500.2688508
19049,55279887.93798355
12830,394961152.5555275
7095,70332412.80249424
8857,38773556.66101785
5585,590175148.3601396
8283,19161219.261539984
23818,15063538.32906416
13362,70323285.22530386
5054,93548539.05234814
4069,68858445.69202933
24494,50830948.10283045
28393,2553957.3430875116
965,283836476.4085971
17396,102985474.45838737
15298,31883753.82288344
25533,120284581.06864128
27942,9062548.00813783
13917,614716838.2309783
14581,27417315.348238464
22312,230018837.94079986
9300,24337096.6917341
25738,387948279.43995136
11799,39907838.37449917
20459,104741095.56412631
23154,52610129.177759305
20262,751486960.8525239
9619,32192310.491357237
13327,32299206.34751637
10126,133248895.12112871
2174,44956355.95578259
26817,15895109.834577288
27850,66079156.86192169
14069,17351323.367512867
15323,270799320.7184931
7224,790734.363346488
8511,504023313.4066704
8055,46969119.5642699
23373,84735663.79332854
5049,636400576.270163
7092,159950888.16768098
18289,20505154.043903414
9708,182816.1300663734
22121,20140729.115724947
28043,39032734.64307891
14119,47991207.15451253
14269,122483619.51329918
3439,11436799.077817604
104,103419820.14682288
26336,638212119.0537398
29530,661521124.9886618
24433,36683746.5666683
4212,323264625.8259356
27781,24756003.046503976
25107,187834134.86542472
19035,208511071.26730278
14939,21774017.6571222
829,12905147.651905864
9654,100904959.46608575
20908,27243877.649611577
23375,28020116.92587434
5212,36992489.58540602
15610,42085505.00829459
22290,23897553.10238146
27983,11509700.690748554
29713,27137888.1480326
19203,26892523.25189741
29150,99796795.18442136
2435,151938545.72254485
24546,30297055.789017364
23888,42927001.920142844
22412,127353157.06323607
7909,42741669.28035946
17367,75922815.85843997
11748,36717826.42225701
13070,119060889.51615568
15945,29765360.355811454
20079,30837720.70160824
26142,38373295.09646654
3367,27567949.793670177
16462,25288923.846966196
19572,16040654.783266075
21531,160931803.19410715
20966,44273092.65529276
17606,791016167.2483611
13060,71660602.97506392
10830,361922948.86716086
26369,530866655.4591792
8616,63316000.659891926
24917,22796250.59384009
26337,132440374.26048459
15312,34026339.36590432
14657,234765326.6991567
4880,431056140.22914964
12069,43011737.4231674
9090,643523014.8829263
4203,640195245.7892
27745,433794538.1336465
25083,64290543.690610476
25475,57206186.12139606
8374,446252313.5669198
25903,402079413.55048126
18227,40062742.12106004
15467,11675969.96347215
13020,663704940.0575165
2031,40265792.79752915
19621,16060665.654293913
10176,99395887.8501772
6380,21991544.006637327
5175,105815297.5396446
28488,562850801.1298195
23582,118485446.08327611
12609,11109179.731048798
28183,111110373.52497716
13821,247453267.38734838
2226,49036719.4297283
21025,120129235.28955293
25278,131670997.9275344
22873,33985611.42747046
21819,33074743.838325817
29654,20708379.756937392
16650,62563643.176191375
14785,90750018.35384534
26794,77509474.85757829
19744,16170327.409138791
3329,19602729.823008727
11568,45562589.24007254
22061,100628796.62784562
19076,75493752.37440816
12861,369991597.77552396
12385,474585786.195347
18963,118706.56595854368
29630,700493765.2427807
27439,416538408.4900247
4044,29724710.48940024
11681,27422479.802623868
16633,662512075.5634037
8901,19361720.44389326
20008,149135376.0558783
24668,35059822.27879657
479,47099676.56186347
22826,26881046.835971627
18569,41629912.81681277
3462,18237856.619246617
22884,43270577.327793054
26911,58581084.029622644
6092,458845472.3333972
14763,15849791.737114543
20141,14240737.005442027
15376,274916999.29767376
20116,463509826.30015224
22036,651900109.1861444
29355,51938919.931094095
25167,25793185.730881173
13925,71476296.67679988
7586,149610.94151941297
648,49074549.63361937
971,120774292.05534537
4259,71185064.08845723
15969,61046604.31754391
7699,698833735.8170332
20600,363144446.7942591
19359,77033689.85053329
20197,146362799.463595
29776,29219380.63836679
22024,76693569.38776234
24696,63568816.48325687
22379,11289821.642975828
1010,415123627.50204724
7925,31526423.399978414
15447,33383655.58152549
4307,14098290.492493927
29838,29688608.798466746
4016,275336747.9712703
4102,226770520.37167376
14015,628899638.4851284
12095,72401305.47238505
18494,4122611.2940907544
3227,12177814.448573526
327,48554376.2935223
14013,35406614.05986023
19987,57102198.21853224
26674,417796848.283097
11929,76656795.13973914
4991,24530351.783657715
29456,4431632.541211736
10325,612894371.3763751
6613,22293431.174287405
9268,94419148.7579951
19850,15665073.154868267
2195,36494662.82148428
4746,69819980.93134065
23303,41692464.1127241
10550,64369814.70158902
29582,132544423.53738263
8868,19025480.645461753
28953,29520659.555316053
7091,144814.916812221
25452,33857454.02574438
23861,49388055.61211506
21199,11053852.085966459
4775,439241527.5768612
25448,49086355.68216064
18872,442970236.20683074
15622,37530181.287366785
23241,459317341.9874817
28438,314765497.6002642
29024,38673323.41501525
20624,22054495.97962573
6400,131475340.30965054
5118,47051772.20651151
18399,41568045.83193089
23574,25818669.245368224
16306,23816742.481425397
16724,22647188.463263318
20379,35146981.68659178
17768,47459696.69221648
21490,724414325.0782593
17468,57985043.26840762
2749,376433663.7064865
13352,53630309.46033764
8404,45769332.28473884
24131,181215283.97886422
14476,117034951.81035005
1007,771058044.6685528
5562,30938974.94695071
21136,50411995.56861446
3943,590919372.1876816
26798,105389643.65751402
10824,66179664.270238586
20536,51325549.77683159
11196,53074446.98075328
18907,53749390.59165228
12826,104003719.11691377
7179,412962459.16400737
27383,111007460.58593139
11267,701678332.8282021
23236,385210915.20902157
135,46991852.574330024
26805,127678042.6186547
19314,143265900.44925904
19141,64870531.841710515
16592,743794536.3401241
3352,31164496.034623843
21333,746603582.6768233
3201,34192250.70261018
11599,26173532.636200067
13749,456006497.26801634
24111,38867704.08127656
10905,20431531.89165791
10357,208659527.99124643
6803,25319731.460794833
7740,27719199.864783842
22308,79285805.3907586
27336,43290151.57904509
29064,37091325.24034774
28065,81407934.20394878
317,47003102.70811559
147,24415746.621910498
9805,43043051.89927404
21266,732503255.9727452
14792,135969958.16286346
17783,105137523.97015889
25955,5280342.474756546
5804,777176211.2107582
10099,96024012.17547415
26672,125503334.22784
9407,22576413.557984576
9296,31310560.37010752
9667,28484471.684818264
6342,106736175.04173714
16145,60969238.357476756
8605,36941702.202998154
25350,159971057.96324524
820,416931196.81915665
4464,124268697.90540771
10261,455458412.5866532
9659,60859158.847728536
3487,166856.49922954844
10558,379514266.66175455
25994,30537617.66762717
24892,77399803.78357615
8689,56760794.49841262
24253,26300298.684178747
14604,114745369.53948589
7221,74436029.0921099
3112,415782961.67161345
8518,445690540.7632473
18007,28468117.66171934
17985,380205268.6859845
8141,14647183.2911426
21079,152574540.80557093
19018,95060776.84207179
14198,23294357.04659219
2496,560266830.5892198
16607,32430209.376206283
14316,68124694.93683602
5941,15746404.472878966
8189,34100936.52560885
2506,43191767.8315907
23302,39159174.01806855
23531,45840707.58262667
23379,11660973.634934064
9164,24905383.67166074
23826,97121415.20978117
16114,44989790.61938202
13182,62959127.77811368
12901,46413775.994988374
22173,655455500.1327815
25298,28321413.444425136
21554,66785234.86320613
27054,701069853.3712751
15818,305126718.330251
25760,64600096.89443708
21059,82988349.70520511
14866,37425577.11683666
11217,55379714.18086238
1012,31586563.494496092
15954,51860907.686391
14062,13751688.382167932
17876,53039020.779332064
8644,103618830.63701567
1035,91432518.61916178
6888,7576973.971221681
2271,113517666.2143001
697,52349908.912088156
21299,154892317.80493775
11230,14155413.678738631
3705,623006536.8085114
12025,11118482.843767393
23802,373326051.68415344
1452,16358025.353583569
15398,766819447.736736
9827,11064305.59633163
7498,31350275.25606069
2791,14128219.433360178
9126,1779988.528460123
3306,93106780.80656582
5517,87597128.03492759
18751,39958246.44116143
27376,578703842.8384452
12903,34538118.822925866
23164,138464351.6602651
13757,63026143.429069445
28031,91355710.62228997
27375,802027384.3395251
9740,22727227.967744105
10348,160159953.767838
28125,11704708.38328713
25320,48156.0235475963
22660,149132072.13333467
12462,23795630.36926231
15556,60550891.12203885
1889,36421018.32358947
22155,55768291.93777404
22398,40604200.55211554
9850,38879755.703206785
5551,41852324.70625774
27274,750202880.4146746
19931,44745464.47787265
25382,38232744.421858534
5686,44141393.20515204
1414,57935500.20029421
20963,30634696.5124383
1563,60998457.68815215
7347,55474921.22001447
25819,16750297.620154323
4685,123500880.97337326
26580,5475733.3163809795
8140,21765768.123311378
5260,149846166.02106014
29216,269138.5359797762
3624,69122473.12930888
12755,11478887.546294613
16096,760601718.514532
24424,115083322.67033976
19738,54975948.17962933
181,83376911.8136995
17665,67552495.99314086
27829,312724904.22192574
18209,68324391.38249421
22243,634505504.5680763
13745,11540250.018427191
5590,71983033.09583603
470,11058080.829830157
29080,16909554.23166218
29534,44165763.27022158
2167,11063014.364337806
1028,141012322.37522855
11181,503308561.9831436
8571,419391056.8699911
1424,77229.00445829838
14862,19523258.449215956
18693,69558087.57689437
13322,27228697.519218616
6913,46532102.6426944
8394,86283101.50591978
18237,32090650.721305855
10229,12731925.664007137
29578,46810351.72007664
22953,244715210.81668
13794,31127474.420660686
1193,94684615.75673848
26361,59295869.98600101
22662,15078979.857903251
23644,11659818.765632417
28280,154387154.87939823
5881,299276842.2542425
4158,16868070.68863156
2560,30724059.20516081
13366,23988300.82389055
22856,262201.0211535863
26136,52130563.99921384
17584,14498270.63190216
3735,120845165.69135012
13828,40743222.672897674
17391,305283209.967811
18600,43997416.63066298
29557,48789146.606846556
22774,38869958.347190656
3861,11273493.108870901
5880,201381.36423760792
27070,34601140.255407035
22112,425828323.4265364
2605,35010961.72234993
22372,534210891.48336434
5103,23180176.95898432
13600,22639092.34738022
1298,414184414.8026337
13573,120278665.52533077
21204,48225527.88156049
636,333152.890140293
9441,41011285.543879464
24812,17352487.306530632
11946,36601477.41914381
22864,459901655.5642897
7192,28696860.27945841
7475,354609160.3375342
29606,23017533.343869124
19351,111912726.95590796
21405,27219595.985312946
4860,17740182.49138963
15068,79663709.33830653
20136,53634124.33867903
12163,33175300.700200103
7439,111926585.45036824
11840,51016097.839090124
25024,278688582.0286404
11021,564842629.3306961
27532,90543460.09235843
7307,473924611.4064504
13221,16715069.036660831
4060,103282975.56296435
23899,56041797.7722134
15020,36902545.944145314
23383,107913496.74514428
3127,144958192.29797375
16359,1659377.6360575887
11818,48805731.03054102
9646,53878045.504448056
8341,18253284.21609024
24538,699521881.3103957
30,604621274.3375707
18832,119559938.83569197
18748,744149468.5391554
15975,568587512.9163636
12865,51278527.65382038
21188,39507513.00687407
3363,23004926.15282093
11125,27023943.161250994
19981,92035776.11651696
9041,104418715.56994048
3669,331096474.0726803
10821,46855232.25072911
26701,134886688.85535523
4346,171057543.0392232
19505,487062418.92238873
2645,11162659.700726092
18281,95760642.60174881
29751,43194769.22674354
1870,46831505.986614525
25758,57032022.34472225
961,54832146.65195066
985,41740073.870750025
25064,148810085.43407542
6435,70319518.75138988
27552,18103543.620156687
29892,38671429.36916539
19320,1528414.7828363376
24656,379686028.63286585
13001,137368069.2135713
26155,38711681.0551935
28929,591736232.6067302
13252,338467.26443719334
13417,21438668.55250227
15383,29660765.250366986
21157,373547819.42519206
28766,51513673.608712666
24011,608087092.443796
16796,570901784.387009
4388,569783352.1769072
7672,56294643.609878615
9150,34209035.69248013
13583,14884866.485119333
2982,16151894.003665714
3203,47032894.48784985
20229,104044130.61411643
25224,25794537.53160413
15632,18292700.01544538
14361,34865737.374301545
8478,60309785.87244229
1260,38786382.794342466
10464,18837168.940430306
8945,549957022.3563621
12514,472981308.7829947
5730,51067477.50189948
11747,18313705.978099227
11082,68170475.08813724
12934,106394954.46890996
15627,48645051.02443777
29332,34178195.702947326
15731,11326882.693278003
12094,408982668.0330707
10470,112523357.76882035
5195,46536014.260277756
4058,28675231.125205137
22095,292219905.6599521
9686,184419339.29155293
9160,56600924.05438663
28164,19506111.67295253
7162,50434966.41788193
20210,15258648.357406855
16431,16691434.605848776
16770,19938752.90329181
22375,32352910.489009887
22720,771104556.458712
16952,17012173.73650338
14638,35892624.82913062
25015,463307824.8773969
1430,34763437.38730429
17621,53628931.20451046
12190,224344593.63046435
25641,26491916.46900983
26379,391829963.9178571
3503,28414270.784504313
5515,721262330.4001985
9871,516690349.77674454
27222,31679838.1164052
1564,181826749.33314753
21318,76962805.69021218
24366,686076985.8505503
6984,76110429.08829263
4401,210732.73622345377
8693,45228775.2627821
27893,65951733.6396657
12726,206201278.82192916
17528,54951609.58061266
28961,551762396.7949603
12292,20440972.493634813
28128,91544006.56675807
25565,41066660.648627385
1612,30877321.684663046
27932,50126805.95672672
15698,35742439.79320488
8345,140742909.59494147
15072,343519701.8078582
18117,92287237.69295275
10743,470837419.7389473
8120,45553273.41661453
24067,11798241.239527542
14429,73393663.58774436
16737,292477683.36787957
9274,237286945.50571448
12518,33936738.26254572
17404,103949.58856886884
1515,29718019.524596654
9754,33154570.308379952
20942,753312914.7217543
4011,12585092.634458039
18553,62775968.17291447
140,31234773.285483226
29541,11849030.755357556
10317,139371919.40322757
26829,14133026.487305
12536,654009.4798681443
19974,42422804.02385219
29222,101304605.7774394
2255,392516.6870748433
17395,44762006.004214354
18941,395375639.1588427
26979,20150672.234181177
23700,50691514.217499495
6505,93015231.91248696
23999,686648653.9756186
25626,777462573.2728828
8881,38739841.40906195
19347,697463431.5785358
3419,49570128.70750541
5688,96379342.51878016
27972,27602176.51725767
20416,533043174.0788874
25573,684582017.511522
17240,33354078.33719376
21298,454457673.46321833
13083,25045105.072514936
4825,54231813.54442641
3687,41127511.592453316
7758,576399016.763637
19834,636266552.122169
10194,473318128.54927963
20466,87436567.03244682
2291,11067595.50352348
4473,399978270.5065078
5479,48370790.70921834
19208,223114944.00021812
17312,366944959.5148335
24924,40669394.8505193
10625,327860100.13656396
27339,101165364.14566752
27905,11070767.061421255
4154,25921481.0437594
29325,46827991.80822574
209,71184928.31482956
29621,13757326.766197743
12796,42805340.22623965
15685,155925227.04399714
23058,272728031.9093355
2606,516310936.4988107
14144,21329685.951482274
2588,20099672.041306842
6663,36618381.73981514
18495,55953091.546971284
13409,57691570.46254204
16163,153670596.63122118
28749,57062028.40463952
11039,261582237.26278147
22461,32082006.870170604
24672,18467063.1403829
13268,79732003.89412367
27202,209544013.01610565
2871,643700001.7203822
21435,36412144.1229073
7572,35224786.88324711
22443,79621205.67985421
10291,27687456.618569512
27023,54309136.35094273
20913,58833682.711804435
21048,65812847.54824392
2906,85852363.72239439
22947,76545468.63480791
2703,47249723.70294433
6073,41419245.90875504
24138,44846182.73827162
22676,91771485.6104175
2352,59848708.984556355
12362,203249272.30676305
11643,11343219.185063696
16493,75324065.9239663
12115,617256363.7001783
1752,247653415.2201216
2300,41649786.019366674
14273,387240622.621079
5776,20291527.60871493
14186,38965007.48749278
7629,470525239.47875965
12023,652914284.6772697
17478,346146384.03265387
15377,22773832.046325117
16923,38171500.0241237
24552,214456213.95339653
1641,14434030.060069466
15444,24242605.132980283
24369,26945561.166129496
15551,268939531.2007908
2493,35677290.66567572
24608,305531706.1139377
5318,27122928.033509266
22495,83350086.40331349
16986,38432478.76287929
28621,62897902.458373696
12785,42838468.09438661
29880,80267569.69375774
6721,758566477.9744489
6281,35821965.91844219
22355,77051602.27931459
17098,11227450.916131107
20091,117831274.3324364
20808,29548619.345483374
20972,162325.61757778685
20949,444501625.05049354
19340,5297119.603719126
19753,60138048.83499027
26687,65978149.473206446
5033,101210631.68060876
26516,14376750.546549028
3111,127211443.65979879
17680,77017756.76922542
13982,96075961.83646601
23654,54346058.595799945
25619,119261035.92569733
11810,43879058.0922388
22323,24305112.401579406
6804,79279121.04179682
23108,169293527.4439916
25676,28793990.798141092
6443,400470023.1951771
24836,111727342.56515993
25354,61476011.32893145
29921,119871724.74089049
2211,50249222.655150235
14145,36015624.11136966
23109,30585287.939861692
25704,342712869.1077443
29172,713816179.0202926
21754,39847716.0042988
252,133398326.5702773
22942,59237373.54324798
619,149347300.91291514
17091,46506895.326851666
6363,32726832.95977568
24681,45016458.83029376
28330,17795972.9288052
15875,65124914.84946928
22654,32171423.096384257
25722,21681204.680232443
21404,57326577.08502456
8766,12884192.06339247
19012,87953331.83814767
29153,107521884.54248667
8271,1042650.6572184728
18489,673511633.9565068
8337,25458835.851621963
5404,386108374.25191826
12730,30234333.974447854
1475,11055966.457898308
10541,731192683.0890934
15474,267775.2333854048
17935,61074250.14570836
13470,31011374.583471548
10373,550849838.6710044
9071,414835502.96668273
1714,50826988.17969746
20000,149068.12630281242
3996,48524372.76690331
466,34468090.65839861
20534,136173861.23207566
19456,88562405.21536356
26408,48858328.40666649
709,47488522.55868995
22374,256370203.55610177
21359,114322157.75071357
21070,164508330.71580282
7908,114279614.09544884
1257,11363732.836899046
15706,524511933.4853748
4717,448978548.27623016
13003,30980381.98428418
6419,33320710.996302124
24293,35632953.2110483
21320,41295157.1688949
12348,71436371.30589662
23685,62149432.73163681
16491,602486280.6152651
8294,33511583.283911955
2555,42593031.31046284
11898,739674885.3619853
16165,458810467.81055224
1339,505447948.68544316
27669,117007818.36372451
24722,111905982.43293227
19127,713744102.8563547
25204,11261807.174311178
24117,430330209.67976755
25020,21324069.82770061
5366,70685724.4785921
10723,53787858.04957153
6677,53442335.77019043
23258,191021865.67173356
16615,37363237.12261441
10340,425490.4821541618
18254,47361952.679191634
2866,77334181.26752426
16976,88025517.74077752
21598,42470182.11070229
29274,15798813.834777998
3837,530907033.4246626
29037,192356905.29541552
19566,47916448.321907505
18146,130414569.1833336
4123,29994025.680819582
21093,194624572.8315064
684,50152816.70214497
16038,20044220.979486626
26464,67701707.42137416
17682,215700632.6278368
1292,668649159.2012794
19435,19513910.658588156
19576,39601134.459616326
15574,49751564.54151098
21109,139234717.16573346
16799,70517045.32341395
14529,22115062.33804827
7048,41943383.45548645
10371,11070063.597057432
25856,34856527.12887791
10476,152432341.47678515
14465,90780264.92334764
19023,731414671.7222688
26611,579505023.3573484
29931,137048088.60074973
29796,38940300.834250234
22202,67126238.14869441
26553,45467637.78264248
18246,115937097.3858188
27892,51315707.70749644
7349,96256906.56190786
25149,71297302.65225135
5475,22498960.191431668
6761,51535604.81398991
9411,40118888.88211409
8501,13181671.26341762
15354,21686300.375813667
8972,49360837.20111162
14172,59540115.81692808
1384,164201112.270704
15338,460152.85696267843
2442,16412466.989707958
22033,77902956.19384527
22564,51016767.14661649
21836,23074442.603092052
14882,42406957.53078306
20554,686487703.9985969
21942,700483143.539947
13541,37415284.027437456
24070,12682108.884166738
18660,223247813.71334228
8100,64913544.47152593
27609,27084341.60321887
11380,310314804.2894456
23187,56383771.66425222
16854,819227029.8050894
20906,479882116.2567986
5526,86013773.94621328
21170,242620119.88768357
17172,31306858.280475594
28919,11461824.450798335
432,36047640.78139715
11986,136083572.3341552
14855,679572197.513893
27679,756038484.0094602
2752,397651438.72201383
21492,27392892.6884301
12452,55111938.95540782
6236,20370300.277940627
29615,31445740.17190686
1867,245335531.98524803
9028,594345907.2922794
7295,24602718.636892084
125,562495596.2925473
452,66443466.20721193
28297,622560825.2030311
1607,23561377.78112836
17076,31525556.27795389
14970,229206891.2739073
23037,82871779.77288803
14218,12432173.884714134
29198,21183648.84750837
14515,50942439.97481801
29978,70679805.60359564
15886,112702237.05383025
6754,120582899.20331937
15014,21188581.313498437
14477,611099957.9482073
24436,28578820.079438582
25237,42543861.07933392
6378,11082921.088036776
22874,563474434.2714025
8095,493708191.466129
21619,1400443.84474281
12291,40930051.42124322
19659,11069357.480133355
26159,143567080.389567
19201,23258882.292045288
24981,14222590.81556605
13045,46872039.69093584
2082,244200021.89279744
15261,54964979.94143662
23880,676169157.9977293
20052,13374859.25678872
18431,53607330.65914524
6420,96555315.83784331
171,772904586.8914344
26494,53582975.96513468
11045,383658034.8868852
13703,99107165.15042624
2091,46642259.35732739
15237,387454022.2857734
8359,86253574.97471003
24435,27621941.530819386
24657,42396255.09264892
7881,101920513.85985942
11008,41683406.99484955
7470,38143055.87294638
24163,69561447.39761357
8953,83671756.77615587
11400,111695418.10435848
10092,63949387.17168007
23595,87001716.61157413
6499,4000524.708588137
27525,43026737.99930031
14734,583637569.271931
21577,538085795.6077724
17038,38707344.48031759
3510,60920519.88778359
7641,27538116.003098603
25387,146925843.29235154
12679,294261309.62614197
12931,208422655.31404644
22384,45457029.7599048
19780,56566700.137208715
17519,85103136.02858359
5999,22387774.283126026
4,136472739.0498676
15570,28941705.549479775
1633,475294494.6698656
18116,49411523.88740913
22960,568421733.0871916
7570,305538561.5530417
17037,149631447.42944786
24876,28818090.463744365
16446,82313845.75850804
27155,52184262.114580035
3394,472898506.1430358
18761,24216367.688552756
467,75733730.02439702
10055,47572172.30398404
19422,39974533.59800371
11910,37451814.8359964
29047,38021627.71193197
23993,223561512.78781113
9808,94320674.6944236
19001,425496681.3964859
4339,11508711.596542794
10581,39934590.33158175
17329,46973032.03147068
22585,179360744.50984928
3629,483970414.9080817
7794,93326678.97760014
17690,64215273.10466467
10207,28640656.654085595
22157,51715074.251374364
15366,34898848.763895884
12158,81202458.78561047
5677,361022579.99007493
11035,19298657.046895638
15915,41139050.82908033
28845,627780960.8489935
22924,747590579.2034328
24229,111405486.57896164
8541,718369614.4565271
20842,21626009.3018114
7093,61000623.3693294
27225,672720645.2092074
20473,53755461.53195031
28677,110260727.38666102
8915,35378648.74143435
845,518325566.5620294
24258,49629372.94136115
16595,35823330.6204521
16497,41658804.56088018
10031,26407301.327558782
17942,21309244.95083095
7666,25918117.545174584
6504,742887768.1197234
3398,33818510.31653548
25367,121688150.1970045
1399,24241930.11381152
8102,424617.08468222246
4218,501305854.3675731
28267,36820534.18329572
26267,118889625.017588
7482,133722060.79422282
10323,30420940.217686675
13792,138176806.13619992
11509,95066026.82528637
16208,42191468.378547445
